head	relation	tail	prompt	prediction
149084	_derivationally_related_form	15159583	"Is the following triple valid? Head: tying, the act of tying or binding things together, Relation: derivationally related form, Tail: day of the month, the specified day of the month; ""what is the date today?"". Answer with 'Yes' or 'No'."	No
6099269	_has_part	8821187	Is the following triple valid? Head: electronics, the branch of physics that deals with the emission and effects of electrons and with the use of electronic devices, Relation: has part, Tail: acadia, the French-speaking part of the Canadian Maritime Provinces. Answer with 'Yes' or 'No'.	No
2635794	_hypernym	7208338	"Is the following triple valid? Head: appointive, relating to the act of appointing; ""appointive powers"", Relation: hypernym, Tail: objection, the speech act of objecting. Answer with 'Yes' or 'No'."	No
2873623	_hypernym	7042023	Is the following triple valid? Head: boot camp, camp for training military recruits, Relation: hypernym, Tail: septette, a musical composition written for seven performers. Answer with 'Yes' or 'No'.	Yes
9210236	_hypernym	2298632	"Is the following triple valid? Head: atlantic coast, a coast of the Atlantic Ocean, Relation: hypernym, Tail: tender, propose a payment; ""The Swiss dealer offered $2 million for the painting"". Answer with 'Yes' or 'No'."	No
1021794	_synset_domain_topic_of	2411427	Is the following triple valid? Head: flat, lacking contrast or shading between tones, Relation: synset domain topic of, Tail: ovis, sheep. Answer with 'Yes' or 'No'.	Yes
313987	_hypernym	2016659	"Is the following triple valid? Head: veil, make undecipherable or imperceptible by obscuring or concealing; ""a hidden message""; ""a veiled threat"", Relation: hypernym, Tail: gallinula chloropus cachinnans, North American dark bluish-grey gallinule. Answer with 'Yes' or 'No'."	No
3820950	_hypernym	14723079	"Is the following triple valid? Head: network, a system of intersecting lines or channels; ""a railroad network""; ""a network of canals"", Relation: hypernym, Tail: activator, (biology) any agency bringing about activation; a molecule that increases the activity of an enzyme or a protein that increases the production of a gene product in DNA transcription. Answer with 'Yes' or 'No'."	Yes
242003	_hypernym	6598915	Is the following triple valid? Head: resumption, beginning again, Relation: hypernym, Tail: substance, what a communication that is about something is about. Answer with 'Yes' or 'No'.	Yes
8617963	_hypernym	6680570	"Is the following triple valid? Head: top, the top or extreme point of something (usually a mountain or hill); ""the view from the peak was magnificent""; ""they clambered to the tip of Monadnock""; ""the region is a few molecules wide at the summit"", Relation: hypernym, Tail: offset printing, a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper. Answer with 'Yes' or 'No'."	No
159368	_derivationally_related_form	625963	"Is the following triple valid? Head: accrete, grow or become attached by accretion; ""The story accreted emotion"", Relation: derivationally related form, Tail: panel, select from a list; ""empanel prospective jurors"". Answer with 'Yes' or 'No'."	No
2397529	_hypernym	8228405	Is the following triple valid? Head: peccary, nocturnal gregarious pig-like wild animals of North America and South America, Relation: hypernym, Tail: atheneum, a literary or scientific association for the promotion of learning. Answer with 'Yes' or 'No'.	No
9440186	_hypernym	7846	"Is the following triple valid? Head: sound, a large ocean inlet or deep bay; ""the main body of the sound ran parallel to the coast"", Relation: hypernym, Tail: soul, a human being; ""there was too much for one person to do"". Answer with 'Yes' or 'No'."	No
5114781	_derivationally_related_form	2326355	"Is the following triple valid? Head: thinness, the property of being scanty or scattered; lacking denseness, Relation: derivationally related form, Tail: shop, shop around; not necessarily buying; ""I don't need help, I'm just browsing"". Answer with 'Yes' or 'No'."	Yes
9679708	_hypernym	11877860	Is the following triple valid? Head: quaker, a member of the Religious Society of Friends founded by George Fox (the Friends have never called themselves Quakers), Relation: hypernym, Tail: turnip cabbage, a cruciferous plant with a thick bulbous edible yellow root. Answer with 'Yes' or 'No'.	No
845178	_hypernym	963452	Is the following triple valid? Head: insemination, the introduction of semen into the genital tract of a female, Relation: hypernym, Tail: cheek, speak impudently to. Answer with 'Yes' or 'No'.	No
1754105	_member_meronym	12465796	"Is the following triple valid? Head: press, create by pressing; ""Press little holes into the soft clay"", Relation: member meronym, Tail: xanthorrhoeaceae, one of many subfamilies into which some classification systems subdivide the Liliaceae but not widely accepted. Answer with 'Yes' or 'No'."	No
5003090	_member_meronym	11735822	"Is the following triple valid? Head: walk, manner of walking; ""he had a funny walk"", Relation: member meronym, Tail: isopyrum, tufted perennial herbs of northern hemisphere. Answer with 'Yes' or 'No'."	No
3826945	_derivationally_related_form	9782167	Is the following triple valid? Head: nitrous oxide, inhalation anesthetic used as an anesthetic in dentistry and surgery, Relation: derivationally related form, Tail: souse, a person who drinks alcohol to excess habitually. Answer with 'Yes' or 'No'.	No
5461179	_has_part	646271	Is the following triple valid? Head: integumentary system, the skin and its appendages, Relation: has part, Tail: explore, examine minutely. Answer with 'Yes' or 'No'.	Yes
3567325	_hypernym	5793000	Is the following triple valid? Head: lozal, diuretic (trade name Lozal) used in the treatment of hypertension, Relation: hypernym, Tail: explanation, thought that makes something comprehensible. Answer with 'Yes' or 'No'.	Yes
7916970	_hypernym	154141	"Is the following triple valid? Head: sangria, sweetened red wine and orange or lemon juice with soda water, Relation: hypernym, Tail: stretch, increase in quantity or bulk by adding a cheaper substance; ""stretch the soup by adding some more cream""; ""extend the casserole with a little rice"". Answer with 'Yes' or 'No'."	Yes
12358293	_has_part	2300173	Is the following triple valid? Head: elettaria cardamomum, rhizomatous herb of India having aromatic seeds used as seasoning, Relation: has part, Tail: silkworm moth, moderate-sized Asiatic moth whose larvae feed on mulberry leaves and produce silk. Answer with 'Yes' or 'No'.	No
1024190	_derivationally_related_form	5309392	"Is the following triple valid? Head: refer, make reference to; ""His name was mentioned in connection with the invention"", Relation: derivationally related form, Tail: velum, a muscular flap that closes off the nasopharynx during swallowing or speaking. Answer with 'Yes' or 'No'."	No
7350401	_derivationally_related_form	12941360	Is the following triple valid? Head: bouncing, rebounding from an impact (or series of impacts), Relation: derivationally related form, Tail: pastinaca, a rosid dicot genus of the family Umbelliferae; includes parsnips. Answer with 'Yes' or 'No'.	No
6888345	_derivationally_related_form	497705	"Is the following triple valid? Head: viewing, the display of a motion picture, Relation: derivationally related form, Tail: saturate, infuse or fill completely; ""Impregnate the cloth with alcohol"". Answer with 'Yes' or 'No'."	Yes
2621721	_hypernym	4761517	Is the following triple valid? Head: gempylidae, snake mackerels, Relation: hypernym, Tail: incorporeality, the quality of not being physical; not consisting of matter. Answer with 'Yes' or 'No'.	Yes
2535909	_member_meronym	995103	"Is the following triple valid? Head: oncorhynchus, Pacific salmon including sockeye salmon; chinook salmon; chum salmon; coho salmon, Relation: member meronym, Tail: transcribe, write out from speech, notes, etc.; ""Transcribe the oral history of this tribe"". Answer with 'Yes' or 'No'."	No
417001	_derivationally_related_form	12748248	"Is the following triple valid? Head: match, make equal, uniform, corresponding, or matching; ""let's equalize the duties among all employees in this office""; ""The company matched the discount policy of its competitors"", Relation: derivationally related form, Tail: waxwork, twining shrub of North America having yellow capsules enclosing scarlet seeds. Answer with 'Yes' or 'No'."	No
808191	_similar_to	4948722	"Is the following triple valid? Head: dynamical, characterized by action or forcefulness or force of personality; ""a dynamic market""; ""a dynamic speaker""; ""the dynamic president of the firm"", Relation: similar to, Tail: tweediness, looseness or roughness in texture (as of cloth). Answer with 'Yes' or 'No'."	No
