head	relation	tail	prompt	prediction
945853	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y	Is the following triple valid? Head: 945853, Relation: people person spouse s. people marriage type of union, Tail: Domestic partnership. Answer with 'Yes' or 'No'.	No
835506	/music/performance_role/regular_performances./music/group_membership/group	/m/0khth	Is the following triple valid? Head: 835506, Relation: music performance role regular performances. music group membership group, Tail: Wilco. Answer with 'Yes' or 'No'.	No
2711835	/people/person/employment_history./business/employment_tenure/company	/m/01j_x	Is the following triple valid? Head: 2711835, Relation: people person employment history. business employment tenure company, Tail: British Army. Answer with 'Yes' or 'No'.	No
/m/0pm85	/music/genre/artists	10070711	Is the following triple valid? Head: Emo, Relation: music genre artists, Tail: 10070711. Answer with 'Yes' or 'No'.	No
/m/0pm85	/music/genre/artists	4425656	Is the following triple valid? Head: Emo, Relation: music genre artists, Tail: 4425656. Answer with 'Yes' or 'No'.	No
/m/0h25	/award/award_nominee/award_nominations./award/award_nomination/award	218602	Is the following triple valid? Head: Ayn Rand, Relation: award award nominee award nominations. award award nomination award, Tail: 218602. Answer with 'Yes' or 'No'.	No
8622586	/film/film/country	/m/09c7w0	Is the following triple valid? Head: 8622586, Relation: film film country, Tail: United States of America. Answer with 'Yes' or 'No'.	No
1622795	/people/person/nationality	/m/09c7w0	Is the following triple valid? Head: 1622795, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.	No
632236	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0kvgnq	Is the following triple valid? Head: 632236, Relation: award award nominee award nominations. award award nomination nominated for, Tail: The Unbearable Lightness of Being. Answer with 'Yes' or 'No'.	No
/m/0gjcrrw	/film/film/release_date_s./film/film_regional_release_date/film_release_region	1513838	Is the following triple valid? Head: I Don't Know How She Does It, Relation: film film release date s. film film regional release date film release region, Tail: 1513838. Answer with 'Yes' or 'No'.	No
/m/019fv4	/location/statistical_region/religions./location/religion_percentage/religion	6577585	Is the following triple valid? Head: Halle, Relation: location statistical region religions. location religion percentage religion, Tail: 6577585. Answer with 'Yes' or 'No'.	No
/m/017t44	/location/location/contains	12641413	Is the following triple valid? Head: Kansai region, Relation: location location contains, Tail: 12641413. Answer with 'Yes' or 'No'.	No
/m/02b0y3	/soccer/football_team/current_roster./sports/sports_team_roster/position	11501737	Is the following triple valid? Head: Brentford F.C., Relation: soccer football team current roster. sports sports team roster position, Tail: 11501737. Answer with 'Yes' or 'No'.	No
/m/06x58	/film/actor/film./film/performance/film	8064130	Is the following triple valid? Head: Salma Hayek, Relation: film actor film. film performance film, Tail: 8064130. Answer with 'Yes' or 'No'.	No
9532384	/music/genre/artists	/m/01vsy95	Is the following triple valid? Head: 9532384, Relation: music genre artists, Tail: Pat Metheny. Answer with 'Yes' or 'No'.	No
5097845	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr	Is the following triple valid? Head: 5097845, Relation: film film release date s. film film regional release date film release region, Tail: Brazil. Answer with 'Yes' or 'No'.	No
/m/05g76	/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season	5032193	Is the following triple valid? Head: New York Mets, Relation: baseball baseball team team stats. baseball baseball team stats season, Tail: 5032193. Answer with 'Yes' or 'No'.	No
/m/01rr31	/common/topic/webpage./common/webpage/category	5571713	Is the following triple valid? Head: De La Salle University-Manila, Relation: common topic webpage. common webpage category, Tail: 5571713. Answer with 'Yes' or 'No'.	No
1497736	/education/educational_degree/people_with_this_degree./education/education/institution	/m/01r3y2	Is the following triple valid? Head: 1497736, Relation: education educational degree people with this degree. education education institution, Tail: Miami University. Answer with 'Yes' or 'No'.	No
1276970	/education/educational_degree/people_with_this_degree./education/education/institution	/m/02qvvv	Is the following triple valid? Head: 1276970, Relation: education educational degree people with this degree. education education institution, Tail: Florida A&M University. Answer with 'Yes' or 'No'.	No
8025497	/people/person/nationality	/m/07ssc	Is the following triple valid? Head: 8025497, Relation: people person nationality, Tail: United Kingdom. Answer with 'Yes' or 'No'.	No
/m/017z49	/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue	2519494	Is the following triple valid? Head: Memento, Relation: film film release date s. film film regional release date film regional debut venue, Tail: 2519494. Answer with 'Yes' or 'No'.	No
2471467	/film/actor/film./film/performance/film	/m/01jwxx	Is the following triple valid? Head: 2471467, Relation: film actor film. film performance film, Tail: Battle of Britain. Answer with 'Yes' or 'No'.	No
14473222	/film/film/music	/m/01mkn_d	Is the following triple valid? Head: 14473222, Relation: film film music, Tail: John Debney. Answer with 'Yes' or 'No'.	Yes
12379531	/award/award_category/winners./award/award_honor/ceremony	/m/0466p0j	Is the following triple valid? Head: 12379531, Relation: award award category winners. award award honor ceremony, Tail: 51st Annual Grammy Awards-US. Answer with 'Yes' or 'No'.	No
408085	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj	Is the following triple valid? Head: 408085, Relation: people person spouse s. people marriage type of union, Tail: Marriage. Answer with 'Yes' or 'No'.	Yes
/m/0l6mp	/olympics/olympic_games/sports	12317919	Is the following triple valid? Head: 1988 Summer Olympics, Relation: olympics olympic games sports, Tail: 12317919. Answer with 'Yes' or 'No'.	No
/m/06pcz0	/people/person/profession	13034953	Is the following triple valid? Head: Thomas Lennon, Relation: people person profession, Tail: 13034953. Answer with 'Yes' or 'No'.	No
/m/028kj0	/film/film/other_crew./film/film_crew_gig/film_crew_role	8626845	Is the following triple valid? Head: Orange County, Relation: film film other crew. film film crew gig film crew role, Tail: 8626845. Answer with 'Yes' or 'No'.	No
102791	/film/actor/film./film/performance/film	/m/0b4lkx	Is the following triple valid? Head: 102791, Relation: film actor film. film performance film, Tail: All the President's Men. Answer with 'Yes' or 'No'.	No
4879658	/organization/role/leaders./organization/leadership/organization	/m/02lv2v	Is the following triple valid? Head: 4879658, Relation: organization role leaders. organization leadership organization, Tail: Pace University. Answer with 'Yes' or 'No'.	No
/m/060c4	/organization/role/leaders./organization/leadership/organization	1248405	Is the following triple valid? Head: President, Relation: organization role leaders. organization leadership organization, Tail: 1248405. Answer with 'Yes' or 'No'.	No
5662876	/organization/role/leaders./organization/leadership/organization	/m/02j04_	Is the following triple valid? Head: 5662876, Relation: organization role leaders. organization leadership organization, Tail: Trinity College. Answer with 'Yes' or 'No'.	No
5531161	/film/actor/film./film/performance/film	/m/02d003	Is the following triple valid? Head: 5531161, Relation: film actor film. film performance film, Tail: Anger Management. Answer with 'Yes' or 'No'.	No
/m/0299hs	/film/film/genre	3113881	Is the following triple valid? Head: RoboCop, Relation: film film genre, Tail: 3113881. Answer with 'Yes' or 'No'.	No
4835028	/people/person/place_of_birth	/m/0nbwf	Is the following triple valid? Head: 4835028, Relation: people person place of birth, Tail: Long Beach. Answer with 'Yes' or 'No'.	No
/m/04hzj	/organization/organization_member/member_of./organization/organization_membership/organization	9032483	Is the following triple valid? Head: Liberia, Relation: organization organization member member of. organization organization membership organization, Tail: 9032483. Answer with 'Yes' or 'No'.	No
/m/07g7h2	/people/person/place_of_birth	7962295	Is the following triple valid? Head: Ryan Murphy, Relation: people person place of birth, Tail: 7962295. Answer with 'Yes' or 'No'.	No
/m/01rtm4	/education/educational_institution/school_type	1358328	Is the following triple valid? Head: Sarah Lawrence College, Relation: education educational institution school type, Tail: 1358328. Answer with 'Yes' or 'No'.	No
14366759	/music/genre/parent_genre	/m/06rqw	Is the following triple valid? Head: 14366759, Relation: music genre parent genre, Tail: Ska. Answer with 'Yes' or 'No'.	No
/m/059kh	/music/genre/artists	773432	Is the following triple valid? Head: New Wave, Relation: music genre artists, Tail: 773432. Answer with 'Yes' or 'No'.	No
/m/059kh	/music/genre/artists	2036053	Is the following triple valid? Head: New Wave, Relation: music genre artists, Tail: 2036053. Answer with 'Yes' or 'No'.	No
/m/03rqww	/people/person/profession	9999795	Is the following triple valid? Head: Caleb Deschanel, Relation: people person profession, Tail: 9999795. Answer with 'Yes' or 'No'.	No
/m/042xh	/people/person/gender	1634092	Is the following triple valid? Head: J. K. Rowling, Relation: people person gender, Tail: 1634092. Answer with 'Yes' or 'No'.	No
2976939	/people/person/nationality	/m/09c7w0	Is the following triple valid? Head: 2976939, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.	No
1468712	/common/topic/webpage./common/webpage/category	/m/08mbj5d	Is the following triple valid? Head: 1468712, Relation: common topic webpage. common webpage category, Tail: Official Website. Answer with 'Yes' or 'No'.	No
932624	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	/m/03ytc	Is the following triple valid? Head: 932624, Relation: education educational degree people with this degree. education education major field of study, Tail: Information technology. Answer with 'Yes' or 'No'.	No
/m/016t_3	/education/educational_degree/people_with_this_degree./education/education/institution	11226427	Is the following triple valid? Head: Master's Degree, Relation: education educational degree people with this degree. education education institution, Tail: 11226427. Answer with 'Yes' or 'No'.	No
/m/02vjp3	/film/film/other_crew./film/film_crew_gig/crewmember	14578940	Is the following triple valid? Head: Sky Captain and the World of Tomorrow, Relation: film film other crew. film film crew gig crewmember, Tail: 14578940. Answer with 'Yes' or 'No'.	No
/m/02j9z	/location/location/contains	318484	Is the following triple valid? Head: Europe, Relation: location location contains, Tail: 318484. Answer with 'Yes' or 'No'.	No
/m/0d05w3	/military/military_combatant/military_conflicts./military/military_combatant_group/combatants	10039391	Is the following triple valid? Head: China, Relation: military military combatant military conflicts. military military combatant group combatants, Tail: 10039391. Answer with 'Yes' or 'No'.	No
/m/0l56b	/people/person/profession	13467009	Is the following triple valid? Head: Todd McFarlane, Relation: people person profession, Tail: 13467009. Answer with 'Yes' or 'No'.	No
/m/013cr	/award/award_nominee/award_nominations./award/award_nomination/award	7003119	Is the following triple valid? Head: Albert Brooks, Relation: award award nominee award nominations. award award nomination award, Tail: 7003119. Answer with 'Yes' or 'No'.	No
